,clean,perturbed,legibility_score,predicted,batch
3,heel,he'lly,,hilly,149
4,continually,continually,4.606689,continually,149
0,tablet,tablat,,original,150
1,risk,risc,,original,150
2,registry,resiisstry,,original,150
3,acts,act'sl,,original,150
4,distinction,distinctioned',,original,150
0,cities,cightee'st,,citation,151
1,unnecessary,unneccesary,4.213494,unnecessary,151
2,ending,hending,,ending,151
3,wordpress,wordpresse,,wordpress,151
4,savage,Savage,3.8075912,savable,151
0,achievement,achivment,4.9799037,Achievement,152
1,count,CouNt,0.2892579,Count,152
2,fabulous,fabulous',,Fabulously,152
3,federal,federol,,Federally,152
4,solar,solair,,Solar,152
0,enrolled,enrolled,4.8936486,original,153
1,wholesale,wholesalet,,original,153
2,carter,Cartier,-0.18214074,original,153
3,event,eavent,,original,153
4,discrimination,discrymination,,original,153
0,bubbles,bubles,4.6865544,bubbles,154
1,expressions,expressions,4.7097025,expressions,154
2,zoloft,zoloft,3.8012774,zoloft,154
3,fioricet,fioricet,4.9385986,fioricet,154
4,arizona,Arzona,0.3866874,Arizona,154
0,illustrated,Illustrated,3.781635,Illustrate,155
1,balance,ballancea,,balance,155
2,lynn,Lynn,1.5556009,Lynn,155
3,allows,allowsh,,allow,155
4,forms,formst,,form,155
0,niche,nish,,fish,156
1,surgeons,Surgeons,4.3435445,surgeon,156
2,restrict,restrictionREDIRECT,0.9749183,redirect,156
3,wool,wooll,,wool,156
4,partial,PARTIAL,-3.0843844,partial,156
0,occupation,occupaytian,,occupational,157
1,delegation,Delegation,2.7970502,delegation,157
2,guidance,guidance,4.9578595,guidance,157
3,preparation,preppawratien,,preppartition,157
4,interval,intervale,,interval,157
0,connectivity,cennectividey,,connected,158
1,informational,ianforemacional,,international,158
2,displayed,displad,,displayed,158
3,typical,tYpIcAl,-0.58538586,typical,158
4,configuration,Configuration,3.540148,configuration,158
0,bibliography,beiblleography,,bibliography,159
1,agent,agentt,,agent,159
2,associate,associate'se,,associate,159
3,violent,violenntte,,violent,159
4,standards,stNadArDs,-0.58237535,stardard,159
0,tobacco,tobacco,4.187814,original,160
1,sacramento,sacramento,4.1197553,original,160
2,superb,Superb,4.510347,original,160
3,selecting,sulecteing,,original,160
4,organisation,organisation',,original,160
0,sticker,STICKER,0.02575697,Sticker,161
1,protocols,Protocls,0.67826056,Protocols,161
2,hunt,Hunt,1.514566,Hunt,161
3,located,loquateds,,Loquacious,161
4,valentine,vALENTIne,-1.0345771,Valentine,161
0,sunny,sunnoy,,original,162
1,achieve,Ashivet,,original,162
2,disciplines,disipplines,,original,162
3,thru,throo,,original,162
4,tribes,tribes,4.7533493,original,162
0,plan,plagn,,plain,163
1,jewellery,jewellery,,jewel,163
2,indexes,indxes,4.6920857,index,163
3,streams,setreams,,stream,163
4,tabs,TABS,-2.6638563,tab,163
0,tours,tourz,,original,164
1,electronics,electronicsed'sp,,original,164
2,miami,meiami,,original,164
3,encouraging,Encouraging,2.6912744,original,164
4,bunny,bunnhye,,original,164
0,nearby,NEARBY,-2.184468,ORIGINAL,165
1,chronicle,chroniclet',,ORIGINAL,165
2,ultra,Iltran,,ORIGINAL,165
3,clay,clai,2.2380893,ORIGINAL,165
4,distant,dicetunt,,ORIGINAL,165
0,cart,cort,,cord,166
1,washing,woshing,,washing,166
2,joshua,joshua,,joshua,166
3,likely,likeyly,,likeably,166
4,football,footbjall,,football,166
0,scanning,Scanning,4.7022133,Scanned,167
1,adams,adamos,,Adams,167
2,hosted,hostede,,Hosted,167
3,mailed,meled,,Medal,167
4,lamb,lamb,4.9108205,Lamb,167
0,would,woovedd,,vowed,168
1,somehow,sOmEhOw,2.519337,soho,168
2,disputes,disputes,5.0113983,disputed,168
3,mother,mothered'sl,,mothered,168
4,effect,effect',,effected,168
0,lies,Glie's,,Amy's,169
1,mail,mal,,malka,169
2,guitar,wigtar,,wiktar,169
3,legislation,LEGISLATION,-2.0956037,legislation,169
4,corporations,corpeoraitionz,,corporation,169
0,pure,pur,,paint,170
1,painting,paintingh,,painting,170
2,joshua,joshua,,joshua,170
3,latinas,lation'ss,,ations,170
4,losses,LOSES,-1.1685083,loses,170
0,livecam,livecam,,original,171
1,proven,PROVEN,-1.8304003,original,171
2,promptly,preamptly,,original,171
3,debate,debbate,,original,171
4,guards,guareds,,original,171
0,mysterious,misteriouse,,original,172
1,established,establiished,4.3259873,original,172
2,grew,graw,,original,172
3,lifestyle,lifestylek,,original,172
4,hayes,hayez,,original,172
0,analyses,Analyses,1.7920533,Analysis,173
1,acting,actnig,,acting,173
2,anyway,ennewey'suled,,enewed,173
3,experiencing,experioncen,,experience,173
4,continually,continuallya,,continue,173
0,turns,Turns,2.320697,Turns,174
1,diagnostic,dyugnnostic,,Dyugnnostic,174
2,steps,Steps,2.9973536,Steps,174
3,bike,bikie,4.3457127,Bikie,174
4,nine,ninee,,Ninee,174
0,perfume,phirfume,,original,175
1,allocated,ahllocatted,,original,175
2,authorization,Authorization,2.256787,original,175
3,scared,SCaRed,2.2540648,original,175
4,telephony,teleffoany,,original,175
0,invest,ingvest,,invest,176
1,find,finged,,fined,176
2,gnome,gneome,,gone,176
3,dirt,durt,,dirt,176
4,diagnostic,diagnostic,4.861997,diagnosis,176
0,garmin,garmin,,navigation,177
1,assistance,Assistance,2.826955,assistance,177
2,hidden,hidden,,hidden,177
3,river,river',,river,177
4,projectors,prosiectorrz,,prosecutor,177
0,settle,settle,4.445578,original,178
1,hunt,hunvedt,,hunted,178
2,confused,conffiused,,confused,178
3,distinction,distinctionedh,,distinguished,178
4,spider,spidar,,spider,178
0,night,nighht,4.4502134,night,179
1,science,sisene,,science,179
2,graham,grahamm,,grammar,179
3,municipality,mmunicapeaglity,,multimedia,179
4,invite,Envite,,invite,179
0,pichunter,Pichunter,2.249574,Pitcher,180
1,harmful,harmful,4.8006444,Helpful,180
2,analyses,analises,,Analyzes,180
3,claire,clair,,Clair,180
4,transferred,Transferred,4.4595785,Transferred,180
0,gardens,goredens,,original,181
1,knight,kneight,,original,181
2,liability,lliabhility,,original,181
3,delivery,deliweree,,original,181
4,measurements,measurementse,,original,181
0,wallet,WALLET,-2.6086743,Wallet,182
1,corresponding,corressponding,4.5973873,Corresponding,182
2,quick,quik,,Quick,182
3,existence,exsistence,4.946802,Existence,182
4,mailed,maild,,Mail,182
0,porter,portter's',,original,183
1,sterling,sterlinged,,original,183
2,cleveland,cleveland,5.0019627,original,183
3,modules,modules,4.739154,original,183
4,superior,Superior,4.879826,original,183
0,senior,senyor,1.339338,senior,184
1,felt,failt,,falt,184
2,aged,ageed,4.810468,aged,184
3,listing,listng,4.870836,listing,184
4,warrior,warior,,warrior,184
0,manufacturers,maunyuphagcturers,,maunyuphagcturers,185
1,privacy,privecea,,privecea,185
2,council,councal,,councal,185
3,unique,unique,,unique,185
4,accordance,accordanceus,,accordanceus,185
0,relative,relativet,,original,186
1,electronics,eleactronecc,,original,186
2,mixture,mickstere's,,original,186
3,medical,meedicul,,original,186
4,guards,guords,,original,186
0,finals,finals,4.9189878,final,187
1,pure,pUrE,0.3768399,pure,187
2,ones,ownes',,one,187
3,cells,cellz,,cell,187
4,leads,LEDs,-2.1798825,led,187
0,temporary,temparery,,original,188
1,formula,formulau,,original,188
2,ruby,ruiby,,original,188
3,year,year,,original,188
4,overseas,overssays,,original,188
0,quantity,quantita,,original,189
1,referred,reifreader',,original,189
2,blow,blowe,,original,189
3,trailers,Trailers,3.1760895,original,189
4,annotation,anetation,,original,189
0,calgary,calguury,,calgary,190
1,trained,traineded'sb,,tradesman,190
2,animated,inamtodete,,inmate,190
3,studying,stewding',,steward,190
4,citations,sitationse,,situation,190
0,penalties,pennale's,,pennales,191
1,fatal,faytal,,fatal,191
2,graphical,Graphical,2.341749,graphical,191
3,investigated,investigatede,,investigated,191
4,township,ttownship,,township,191
0,ferry,fery,4.847252,Amy,192
1,commands,comahnds,,Amy,192
2,economy,ecangomy,,Amy,192
3,sing,seng,,Amy,192
4,seal,sel,,Amy,192
0,neon,nean,,original,193
1,economy,EcOnoMy,-0.5449649,original,193
2,increasingly,incresingly,4.7628794,original,193
3,driven,drivenw,,original,193
4,barbados,bbarrbados,,original,193
0,watched,watched',,watched,194
1,climbing,climbing',,climbing,194
2,pressed,pressedl,,pressedl,194
3,certainty,Certainty,4.4025702,certainty,194
4,appraisal,apprraisol,,apprraisol,194
0,dispatched,dicpagtched,,original,195
1,xerox,xerox,,original,195
2,temperatures,Temperatures,3.6830108,original,195
3,estimate,estimate,4.9629316,original,195
4,consistently,coniistentallyb,,original,195
0,celtic,seltick',,seltick,196
1,evaluations,Evaluations,4.143463,evaluations,196
2,stop,sttop,,sttop,196
3,patricia,Patricia,1.2381859,Patricia,196
4,possibilities,posibilities,1.6860996,possibilities,196
0,freeware,frheeware,,fireware,197
1,implementation,imeplomenteaition,,impartiality,197
2,pistons,pistons,4.5240636,piston,197
3,circumstances,CIRCUMSTANCES,-1.4518548,circumstance,197
4,traffic,trafic,,traffic,197
0,packed,packd,4.3648367,packed,198
1,frequencies,frequinesies,,frequencies,198
2,unto,untough',,tough,198
3,sort,SORT,-0.27017865,sort,198
4,snap,SNPP,-2.1337042,snip,198
0,indian,indian,4.9129367,original,199
1,conditioning,conditioningl,,original,199
2,election,eglaction,,original,199
3,birds,birrds,,original,199
4,chassis,shassis,,original,199
0,perfume,perfumew,,perfume,200
1,chick,cHiCk,0.83938825,check,200
2,examples,examply'ss,,examplify,200
3,roger,rager,,rage,200
4,deer,deir,,deer,200
0,cleveland,cleveland,5.0019627,Cleveland,201
1,multi,multy,,multiply,201
2,navigator,nuvagator,,navigator,201
3,upon,upon,4.186295,on,201
4,disabilities,DISABILITIES,-1.4261948,ability,201
0,carter,cartwers,,cartwheels,202
1,financing,finanching,,finance,202
2,cafe,cafeq,,cafe,202
3,satellite,SATELLITE,-1.7067146,satellite,202
4,partners,parttneres,,partners,202
0,calculation,calckulhasion,,calculus,203
1,transcripts,transcript's',,transcripts,203
2,success,suqcess,,success,203
3,rocks,rahcks,,rocks,203
4,starsmerchant,starsmerchant,,star merchant,203
0,benchmark,benttimark,,benttimark,204
1,press,pres,4.264137,pres,204
2,memo,memo,4.7646146,memo,204
3,preparation,preparitane,,preparitane,204
4,papua,pahpua,,pahpua,204
0,meta,meto,,tomato,205
1,publications,publycations,,publications,205
2,personal,parsonul,,publisher,205
3,reload,reloadt,,retail,205
4,qualify,qualify',,quality,205
0,zinc,zinks,,zink,206
1,checklist,chaecklist,,checklist,206
2,understood,understoued,,undestood,206
3,hungarian,hunggerian,,hungarian,206
4,vegetation,vegétation,,vegetation,206
0,derived,darived,,derived,207
1,variations,variationm'sk,,variation,207
2,clinic,clinic,4.8428144,clinic,207
3,multi,mulleti,,mullet,207
4,manufacturers,manufacturerp's,,manufacturer,207
0,collecting,collectingl',,collection,208
1,divx,dick'st,,dick,208
2,german,germane,,gender,208
3,appearance,APPEARANCE,-2.2228134,appearance,208
4,stayed,stayd,4.8386173,stayed,208
0,defence,defences,,defence,209
1,islands,islends,,island,209
2,high,HiGH,-2.0782595,high,209
3,transaction,TRANSACTION,-2.1640756,transaction,209
4,partial,parrtial,,partial,209
0,vegetation,Vegetation,3.9237652,Vegetation,210
1,wishes,WISHES,-1.467016,Wishes,210
2,cream,Fream,,Fream,210
3,concern,concarnn,,Concarnn,210
4,then,theen,4.3928475,Theen,210
0,opening,openning,,opening,211
1,reliance,rrelliance,,reliance,211
2,publication,publicatione,,publication,211
3,fits,fiets,2.2270703,fiat,211
4,sophisticated,ssophistocaited,,sophisticated,211
0,benchmark,benchmark',,original,212
1,disabilities,disabilties,4.666725,original,212
2,informational,informationall,4.73168,original,212
3,print,printe,,original,212
4,publication,PUBLICATION,-2.4989905,original,212
0,converted,converted,5.028964,converted,213
1,bibliography,bibliography,4.5267916,bibliography,213
2,guitar,guittar,,guittar,213
3,buying,buyuing,,buyuing,213
4,florist,floarist,,floarist,213
0,jewellery,juilerylys,,Julie,214
1,aquarium,Aquarium,0.5368919,Aqua,214
2,increasingly,inkreeasengly,,Ink,214
3,michigan,mmitiigan,,Mini,214
4,lies,LiS,-0.19708006,Lis,214
0,reprints,reprintsp,,reprints,215
1,anyway,ennewey'suledl,,enewed,215
2,figured,figured,4.704112,figure,215
3,governmental,governmmanetal,,government metal,215
4,moments,MOMENTS,-2.4437017,moment,215
0,sink,snickh,,snitch,216
1,reprints,reprintsm,,reprint,216
2,highlights,HIGHLIGHTS,-2.163103,highlight,216
3,instruction,INSTRUCTION,-1.4138817,instruction,216
4,marking,markin,,mark,216
0,preston,preston,4.98052,original,217
1,steps,stepc,,original,217
2,bangkok,bangkoke,,original,217
3,german,german,4.9180303,original,217
4,environmental,environmentaled,,original,217
0,commonwealth,commanweallth,,commonwealth,218
1,celebrate,CELEBRATE,-1.7931184,celebrate,218
2,increasingly,incrrisengly,,incredible,218
3,loan,lon,,long,218
4,mating,mmating,,matting,218
0,worth,Worth,0.33574307,Original,219
1,antibodies,antibodies,4.696246,Original,219
2,alarm,alarmo,,Original,219
3,introducing,introducing,4.758042,Original,219
4,edges,edgesss,,Original,219
0,boring,boreing,,boring,220
1,magnificent,magnifiquent,,magnificent,220
2,investigator,investigator,4.782875,investigate,220
3,calculation,Calculation,3.559149,calculate,220
4,clone,clowne,,clown,220
0,somehow,somewoh,,original,221
1,funds,FuNdS,0.3482535,found,221
2,antiques,anttiques,,antiques,221
3,reasonably,REASONABLY,-2.2729244,reasonably,221
4,specific,sppesific,,specific,221
0,existence,existance,,existence,222
1,authorized,authoristed',,authorized,222
2,disputes,disputess,,disputed,222
3,namespace,namespace,4.437328,namespace,222
4,moments,mmomentes,,moments,222
0,having,HaViNg,0.26697293,Having,223
1,funds,FUNDS,-1.9764585,Funds,223
2,impact,iempact,,Impact,223
3,housewives,housewives',,Housewives,223
4,integrate,iintegrat,,Integrate,223
0,interested,iNterEsteD,0.8628224,Original,224
1,cisco,CISCO,0.5921357,Original,224
2,instruments,instrummenntts,,Original,224
3,advert,advert,,Original,224
4,licence,licencer,,Original,224
0,katrina,khatrinna,,Amy,225
1,commons,Commons,4.0269103,Amy,225
2,insight,insightl,,Amy,225
3,frame,frameve',,Amy,225
4,apparatus,ApparatuS,2.0660555,Amy,225
0,vitamin,vitamineds,,original,226
1,nonprofit,nonprophite,,original,226
2,port,pport,,original,226
3,bride,bridie,4.7665977,original,226
4,benchmark,bentchmarek,,original,226
0,sure,sured,,sur,227
1,treating,treatin,,treating,227
2,dependence,dependence,4.8063717,dependency,227
3,find,finned',,finned,227
4,broadcasting,broadcastingt,,broadcast,227
0,rebates,rrebates,,rebates,228
1,superb,superbb,,superb,228
2,standard,standrd,5.001506,standard,228
3,scripting,Scripting,4.7865877,scripting,228
4,broadcasting,broadcastingh,,broadcasting,228
0,best,bhest,,beast,229
1,alarm,alarm',,alarm,229
2,mixture,mixture,4.704237,mixer,229
3,earthquake,EARTHQUAKE,-1.685551,earthquake,229
4,wrestling,WRESTLING,-1.8475395,wrestling,229
0,albuquerque,albeckurce,,albeckurce,230
1,webster,Hebstre,,Hebstre,230
2,treating,treating,4.928356,treating,230
3,tribes,tribez,,tribez,230
4,manuals,Manuals,1.2863381,Manuals,230
0,treatment,treatmbeint,,original,231
1,temporary,temporrary,4.5864973,original,231
2,scanners,Scanners,4.8134055,original,231
3,allows,allowse,,original,231
4,unless,unloss,,original,231
0,german,germen,,original,232
1,albums,album'st,,albums,232
2,turbo,Turbo,2.019453,turbo,232
3,spain,spaing,,spaing,232
4,attacks,attackse,,attacks,232
0,wood,WOOD,-2.7295482,ORIGINAL,233
1,signature,signatureh,,ORIGINAL,233
2,secure,securve's,,ORIGINAL,233
3,unless,unlossm,,ORIGINAL,233
4,draw,deraw,,ORIGINAL,233
0,satisfaction,sateasfacshon,,original,234
1,essex,essex,4.477875,original,234
2,click,CLick,0.5958108,original,234
3,tabs,tab's',,original,234
4,trustee,tructee,,original,234
0,expression,exprreshon,,expression,235
1,irrigation,irrigaytien,,irrigation,235
2,season,seazon,,season,235
3,sculpture,sculptare,,sculpture,235
4,vera,VERA,-1.2488539,very,235
0,architect,architeecte,,Architect,236
1,magnificent,magnificened,,Magnified,236
2,hotel,Hotell,0.6491978,Hotel,236
3,exterior,exteriore,,Exterior,236
4,registry,registary',,Registry,236
0,meta,Vemat,,Amy,237
1,nobody,nowbody,,Amy,237
2,minority,minority,4.8158574,Amy,237
3,concerning,concarneng,,Amy,237
4,burton,Burton,1.7744572,Amy,237
0,arizona,arizona,4.8362637,arizona,238
1,vector,vectur,,vectur,238
2,meter,gemter,,gemter,238
3,proof,peroof,,peroof,238
4,settlement,Settlement,4.849114,settlement,238
0,needle,needl,,needled,239
1,sophisticated,sophistacutedh,,sophistacuted,239
2,space,speighce,,spice,239
3,shake,SHAKE,-1.7864634,shake,239
4,evans,EVANS,-0.7106199,evens,239
0,hotmail,hotmillea,,original,240
1,viewpicture,viewpicture,3.735208,original,240
2,instruction,instruction',,original,240
3,laugh,llaugh,,original,240
4,tools,toolps,,original,240
0,rehabilitation,rehabilitationf,,rehabilitation,241
1,roughly,rroughly,,roughly,241
2,credit,crEdiT,1.2961302,critic,241
3,withdrawal,wethdreawal,,waterfall,241
4,situations,sitttiooations,,situation,241
0,pencil,pencil,4.767321,pencil,242
1,rebates,rebatese,,rebatese,242
2,atherton,agthertan,,agthertan,242
3,rough,Rough,1.5345002,Rough,242
4,cdna,cDNA,-2.566005,cDNA,242
0,pitch,pitche,,pitch,243
1,creations,creeaations,,creations,243
2,effect,effact,,effect,243
3,broadcasting,broadcasting'ss,,broadcast,243
4,moth,moth,4.771855,moth,243
0,programmers,Programmers,3.222714,Programmers,244
1,system,sistom,,sistom,244
2,discourage,discourage,4.614045,discourage,244
3,chronicle,CHRONICLE,-1.2949659,CHRONICLE,244
4,wishing,whishing,,whishing,244
0,portsmouth,porrtcemouth,,original,245
1,syndication,syndication,4.6318054,original,245
2,river,rivere,,original,245
3,medical,meedecal,,original,245
4,fujitsu,ffujightsu,,original,245
0,formula,fformulla,,formula,246
1,linking,linquing',,linguistic,246
2,established,establishedf,,establish,246
3,discourage,discoragee,,discouragement,246
4,steering,stteering,,stuttering,246
0,mother,mothyer,1.8332404,mother,247
1,physicians,physieshing,,physician,247
2,stack,stackch,,stack,247
3,mutually,Mutually,1.3777405,mutually,247
4,pollution,pollution',,pollution,247
0,self,SELF,-0.08700874,self,248
1,freeze,FREEZE,-0.95086485,freeze,248
2,occupation,occcupation,2.3762946,occupation,248
3,duke,duke',,duke,248
4,rubber,rubber,4.913484,rubber,248
0,sort,soRT,0.6443212,Original,249
1,pittsburgh,pittsurght,,Original,249
2,photographer,Photographer,3.2899396,Original,249
3,sophisticated,sophisteickatted,,Original,249
4,antibodies,antibiids,,Original,249
0,count,counted',,original,250
1,superb,superb,4.911256,original,250
2,throughout,throughoute,,original,250
3,meditation,meditation',,original,250
4,estimates,esttimetes,,original,250
0,lounge,longe,4.9496903,long,251
1,funding,fending,,fend,251
2,skiing,swkiing,,skiing,251
3,preparation,preparation,4.8049035,prepare,251
4,server,servere,,serve,251
0,sure,sureu,,original,252
1,calgary,calguree,,original,252
2,bride,beride,,original,252
3,mystery,mmysetery,,original,252
4,karl,Karl,4.5805106,original,252
0,moderators,moderators,4.8778224,original,253
1,approximately,approkimeghtely,,original,253
2,highlights,highlits,,original,253
