,clean,perturbed,legibility_score,predicted,batch
1,introducing,infroruding,2.712698,informing,125
2,vitamin,Vitonen,0.004343488,Vitamin,125
3,major,majr,4.341002,major,125
4,council,Counsil,4.0014806,council,125
0,treated,treatet,4.6419144,treat,126
1,valium,valoum,2.6056368,valuable,126
2,northeast,NordEst,-0.45055807,northeast,126
3,viewer,VIER,-0.2222667,four,126
4,stayed,stadyed,4.5769086,steady,126
0,evening,eveninig,4.8301635,evening,127
1,insight,inskgyt,3.75936,inkjet,127
2,pure,pure,4.766778,pour,127
3,watched,watchGod,0.33440274,watchdog,127
4,noon,noom,4.3269706,noon,127
0,lincoln,loincln,3.7163684,clinic,128
1,sensitivity,sensativity,4.698161,sensitivity,128
2,wholesale,wh`olesale,1.702523,wholesale,128
3,merely,mere(ly,1.225041,merely,128
4,unless,unelss,4.945216,unless,128
0,spread,spreaded,4.818667,spread,129
1,linux,pinux,-0.11842324,pixels,129
2,illustrated,illustrated,4.855694,illustration,129
3,recreation,recorretion,3.5386946,correction,129
4,atom,aotm,4.6439767,atom,129
0,permitted,pernitted,4.417465,permitted,130
1,wordpress,wordpresx,3.6047478,wordpress,130
2,dishes,dishs,4.7929883,disks,130
3,genuine,g]enuine,3.2364304,genuine,130
4,sharing,_sh%arin!g,-1.0195485,sharing,130
0,cave,czve,1.2972244,save,131
1,proven,pdoven,1.0634978,paved,131
2,stone,STUMME,-2.282728,stumble,131
3,meetup,meetup,4.1938515,meetup,131
4,answered,Angharad,-0.2052016,"Angharad"" (I couldn't guess the original word for this one)",131
0,starts,srtats,5.082257,stats,132
1,vacations,vacacion,4.144612,vacation,132
2,exterior,exrerior,4.938876,exterior,132
3,pollution,poulation,4.2144017,population,132
4,pennsylvania,Pennsylvaniaya,3.991014,Pennsylvania,132
0,cooler,coler,4.8552704,color,133
1,chargé,cherché,2.5293834,cheese,133
2,transcripts,transripts,3.572332,transcripts,133
3,finals,fonxls,1.081795,foxes,133
4,basically,basecly,0.55689585,basically,133
0,wave,qave,-1.5459164,cave,134
1,neon,ne;n,-0.38776925,ten,134
2,techno,texano,1.9432777,texan,134
3,ordering,orderimg,4.7076287,ordering,134
4,sensitivity,"""sen%sitivit/y",1.324606,sensitivity,134
0,oliver,oklve4,-0.27671668,locker,135
1,quotations,quoations,2.9814558,quotations,135
2,offline,0ffpine,-1.5337102,offline,135
3,clothing,Cloathing,2.1438487,clothing,135
4,featuring,}fea?tu'ri#ng,-1.4144683,featured,135
0,satisfaction,satisfication,4.811026,satisfaction,136
1,islands,islans,4.942252,islands,136
2,uganda,uganda,4.793753,uganda,136
3,clinic,clinic,4.8428144,clinic,136
4,façade,fçadae,4.8278956,facade,136
0,davidson,dvison,4.7953243,vision,137
1,length,length,4.886677,length,137
2,savage,zagage,2.5839257,age,137
3,celebrate,celebraty,4.073201,celebrity,137
4,clichés,clichs,4.3608994,cliches,137
0,idea,ideea,4.7529197,idea,138
1,global,Gobal,-1.040707,global,138
2,cornell,Coronell,3.5383105,cornell,138
3,stop,(st>op,-0.46898663,stop,138
4,atom,atoj,-1.1438916,toy,138
0,quick,Queck,-0.61815834,Quick,139
1,oversight,oversoggt,1.6505176,Oversight,139
2,development,develope,4.487446,Develop,139
3,miniature,miniiature,4.7629375,Miniature,139
4,architect,architekt,4.5619836,Architect,139
0,turns,tnurs,4.708003,nurses,140
1,attending,a]ttendi\ng,2.3440702,attending,140
2,financing,finaning,4.676025,financing,140
3,midnight,midnset,2.4949462,midnight,140
4,speaking,speacking,4.2360554,speaking,140
0,from,frahm,1.4716876,form,141
1,bubbles,bubbels,4.2293344,bubbles,141
2,proven,;roven,0.7433589,proven,141
3,site,dite,0.13194801,site,141
4,knock,kn%o)ck,-1.5393434,knock,141
0,count,Caunt,2.450654,count,142
1,church,ccurhh,4.5878844,curious,142
2,tutorial,ttuiaorl,3.71594,tournament,142
3,sims,eims,0.6201137,themes,142
4,anyway,anwayy,4.5901957,anyway,142
0,society,\soci}ety,1.2458242,society,143
1,framework,framwork,4.7031245,framework,143
2,recommend,rmconmeed,4.919601,recommended,143
3,intent,inf3jt,-1.7703097,injury,143
4,playing,Playind,0.061034575,playing,143
0,florist,florish,1.9422228,flourish,144
1,canon,csnon,3.1765437,conscious,144
2,vastly,vadtly,2.991518,vastly,144
3,stack,stak,4.7534857,stack,144
4,obvious,obviuos,3.8820777,obvious,144
0,peak,PEOK,-1.6532248,peak,145
1,offline,-off-l?ine,-0.1376868,online,145
2,opening,oeinnpg,0.98884964,engine,145
3,salaries,salarys,4.419173,salaries,145
4,partners,par+tn}ers,0.4866437,partners,145
0,marble,.m~a?r:ble,-1.9296874,marble,146
1,surrey,surrry,4.913665,surrey,146
2,participating,p<artici]p+at]ing,2.4269724,participating,146
3,cafe,cfe,4.526676,cee,146
4,substitute,substirute,3.0278258,substitute,146
0,mariah,ariah,4.564627,Aria,147
1,dispatched,"di#s,p[a>tche>d",-1.0046443,disappointed,147
2,reasonably,rlasnobeay,3.8223393,relaxed,147
3,magnetic,magneti,4.7460594,magnetic,147
4,slave,sklave,3.278391,slave,147
0,rocks,Roks,2.5347354,rocks,148
1,provision,probixioj,-0.41373956,problem,148
2,scotia,soctia,4.232038,society,148
3,kingston,kington,4.7615294,kington,148
4,living,lieving,2.3884497,living,148
0,sulfide,sufide,4.6633797,suffice,149
1,previews,preiew,2.313647,preview,149
2,concerning,ccnneornig,4.679904,connector,149
3,decline,d-ecline,3.9225621,decline,149
4,pennsylvania,Pensilvania,2.554716,Pennsylvania,149
0,plan,plab,-0.83067334,lap,150
1,meditation,editation,4.71683,edition,150
2,uganda,iganda,2.779235,ganda,150
3,unique,uniue,3.6672134,unique,150
4,loaded,louded,0.4877214,loaded,150
0,library,Libriry,1.2808934,library,151
1,marco,marck,2.6540117,mark,151
2,jewellery,jelwreely,4.1875277,jewelry,151
3,signatures,sigmatures,4.5668216,signatures,151
4,cisco,CISGO,-1.784872,cisco,151
0,ethics,ettiAs,0.7123186,assets,152
1,induction,induxtion,3.7727613,induction,152
2,participating,partisapating,3.8058345,participating,152
3,thumbs,trumbs,3.8824894,trumps,152
4,creations,creat.ions,4.5946126,creations,152
0,felt,Fehlt,-0.6950993,fault,153
1,german,Germain,-1.2598867,German,153
2,ones,oens,3.9357042,ones,153
3,blues,bloues,3.8985462,blues,153
4,galaxy,Galashki,-1.4528229,Galaski,153
0,shōjo,shōno,3.1356776,shoes,154
1,tankōbon,tankbon,4.855451,tank,154
2,marie,karie,3.1869123,carry,154
3,wanting,eshting,-0.5166577,shopping,154
4,violent,vilont,4.6805043,village,154
0,porter,"porte,r",2.2674892,porter,155
1,settle,setlte,4.516017,settle,155
2,spread,spred,4.74174,spread,155
3,reflect,refelct,4.8798327,reflect,155
4,conflict,confloict,1.4830742,conflict,155
0,tire,tire,4.976301,tire,156
1,photoshop,photoshp,3.291052,photoshop,156
2,novels,nvels,4.716756,novels,156
3,lean,laen,4.806372,lawn,156
4,header,heade5,0.7861945,headache,156
0,programmer,programma,4.6756787,program,157
1,nutritional,nutricional,2.5951736,nutritional,157
2,heating,heting,4.580128,heading,157
3,illustrated,illustrated,4.855694,illustration,157
4,teaching,Teashing,2.2604938,teaching,157
0,allocated,akloxated,3.3274395,acknowledged,158
1,sheet,Sheeit,1.2878402,shit,158
2,jeremy,Jeremey,2.6099558,Jeremy,158
3,belly,blely,4.7809916,belly,158
4,valued,vallid,3.8952053,valid,158
0,architectural,aeruiccratthl,3.3195622,aerial,159
1,marco,marzo,1.774437,march,159
2,observation,obervation,4.0381947,observation,159
3,python,pyrhon,3.6870053,pyron,159
4,substitute,substute,4.5637355,substitute,159
0,techniques,tehenuciqs,4.332134,theaters,160
1,disciplines,DisplayNews,-0.6067606,display news,160
2,barbados,bdaboars,4.446458,bears,160
3,tactics,tacti>cs,2.3397384,tactics,160
4,promptly,pr0mptly,2.2451837,promptly,160
0,balance,balace,4.5921216,balance,161
1,risk,isk,4.6356096,is,161
2,intent,Intenet,3.3001828,internet,161
3,nitrogen,+ni#trogen,1.3561869,nitrogen,161
4,knock,Knaak,2.558339,knack,161
0,indian,INTUYEN,-1.3898097,inspire,162
1,neon,neo,4.3599696,new,162
2,rocks,rockx,2.574069,rock,162
3,helping,helpng,4.6438437,helping,162
4,ward,WASD,-2.858219,waste,162
0,nepal,nepa$l,0.23245642,neighbor,163
1,variations,variagioms,4.42635,varieties,163
2,bridges,Britishes,-0.4317411,British,163
3,living,linving,4.4368734,living,163
4,housewives,hvseeiwuos,2.1834216,horseshoes,163
0,wanting,want]ing,2.1062164,wanting,164
1,boys,bois,0.9618349,boys,164
2,sublime,xublime,3.9458828,sublime,164
3,risk,rsik,4.707101,sick,164
4,lounge,LONGWE,-2.8748524,long way,164
0,threatening,threatining,4.858637,threatening,165
1,pichunter,pihunter,3.0874774,pirate,165
2,ambivalent,ambibalent,4.786454,ambivalent,165
3,offline,ofdline,2.6867313,offline,165
4,possibilities,possibilidades,3.7068484,possibilities,165
0,artificial,artifvisual,2.7328725,artificial,166
1,limousines,plmoysijes,1.076477,plastic,166
2,medical,mediacal,4.9030647,medical,166
3,instruments,inntsemurts,4.858258,insurance,166
4,bike,bice,1.9310216,bicep,166
0,workforce,"work""f(or!ce",-0.65797687,workforce,167
1,destiny,dtesiny,4.776765,destiny,167
2,girlfriend,garlfriend,4.7594557,girlfriend,167
3,contained,catnienod,3.4965122,cantina,167
4,drama,drmaa,5.1320047,drama,167
0,costumes,customes,4.39324,customs,168
1,dependence,[[dependance,2.9918807,dependence,168
2,gravity,grxvitg,3.942136,gravity,168
3,tanzania,tnzania,3.9479587,Tanzania,168
4,print,p$rint,0.33353725,print,168
0,namespace,nameapsxe,2.9349427,namespaces,169
1,enemies,ennemies,4.797464,enemies,169
2,programmers,programmerjokes,2.1243894,programmer jokes,169
3,cooking,cookiing,4.6943164,cooking,169
4,efforts,eff=orts,2.610268,efforts,169
0,trees,TreeAs,-0.12575842,trees,170
1,viking,ViaSowing,-1.4778554,visiting,170
2,london,lodon,4.6958547,London,170
3,krupp,kupp,4.2681513,cup,170
4,jenny,jen\ny,1.3133827,Jenny,170
0,bureau,bureau,4.929408,bureau,171
1,housewives,h)o(us;ewives,0.03902759,husbands,171
2,ending,eneding,4.4637246,ending,171
3,karl,Karol,0.42442054,Carol,171
4,venues,venued,1.2348709,venue,171
0,continuously,continiuosly,4.4445543,continuously,172
1,allied,allwed,0.60549545,allowed,172
2,success,sccess,4.8062525,success,172
3,converted,c9nverted,2.557171,converted,172
4,planned,plmd,-1.1449276,planned,172
0,cornell,fornell,3.5737462,forest,173
1,informative,i&n%for}m-ative,-0.46425956,informative,173
2,veterinary,veteranary,4.857217,veterinary,173
3,photographer,photographylover,2.0939999,photography,173
4,fielded,f?ield#ed,-0.87486774,fielded,173
0,satellite,Satelite,4.507849,satellite,174
1,phones,phons,4.375791,phones,174
2,losses,lsses,5.0521846,losses,174
3,liability,liabiity,4.557857,liability,174
4,risk,risc,0.6359655,risk,174
0,increasingly,increasingy,4.7325377,increasing,175
1,nutritional,nutricional,2.5951736,nutritional,175
2,frame,framme,4.9232955,frame,175
3,signature,signatu4e,2.1554384,signature,175
4,midnight,midnset,2.4949462,midnight,175
0,salaries,salarios,1.9974823,salaries,176
1,murder,murther,0.91574776,murder,176
2,circus,Cirkus,2.9427166,circus,176
3,boots,_boo:ts,0.6191203,boots,176
4,label,Laval,-0.6890053,"Laval"" (I couldn't guess the original word for this one)",176
0,oversight,oversigt,4.0132475,oversight,177
1,world,Worldf,-0.82489717,world,177
2,concerning,consering,2.980194,conserving,177
3,tire,tire,4.976301,tire,177
4,drinking,dronking,2.8441963,drinking,177
0,transferred,transfered,4.418169,transferred,178
1,bangkok,anok,2.870179,nook,178
2,abandoned,abadoned,5.0492616,abandoned,178
3,delaware,delawere,4.9176774,Delaware,178
4,suggest,sugges,4.191426,suggests,178
0,consequences,conseq\ue$n&c(es,-1.0664594,consequences,179
1,appraisal,aappisral,5.036591,appraisal,179
2,thru,thrh,3.1572132,thrill,179
3,exam,ex*a%m,0.32736185,exclaim,179
4,loving,lovin,4.688333,loving,179
0,chamber,Chumber,1.4649645,chamber,180
1,authorized,authorised,4.4007277,authorized,180
2,graphics,grafica,2.5563953,graphic,180
3,maui,maiihi,-0.14246373,mahi,180
4,threatening,threating,4.8748646,threatening,180
0,sheet,Shiet,0.60457844,sheet,181
1,contamination,contaminación,3.0972683,contamination,181
2,entrepreneur,eeutnreepnrr,4.5828333,environment,181
3,staffing,staffibg,0.7369395,staffing,181
4,protégé,pto5égé,0.6296102,portfolio,181
0,seasons,sesons,4.313258,seasons,182
1,earthquake,Eartquake,3.0947495,earthquake,182
2,undefined,undefendend,4.78662,undefendable,182
3,wednesday,wendesday,4.647704,Wednesday,182
4,reliance,rnaliece,5.081379,Rachel,182
0,apparently,alntaperpy,3.2575142,anticipate,183
1,doll,"ell,",-1.4246777,else,183
2,advert,aedrvt,4.974445,driver,183
3,facilitate,gacl.itwte,-0.085935086,communicate,183
4,delivering,dirievelng,4.761958,directory,183
0,victims,victoms,3.1399064,victims,184
1,sublime,suppleme,1.2330676,supplement,184
2,derived,derped,-1.383818,deported,184
3,throat,thrat,4.7131133,thrash,184
4,namespace,namepace,3.5447981,namespace,184
0,turbo,turbio,1.6743517,turbo,185
1,machinery,Machinary,2.2377608,machinery,185
2,accordance,acordanc,4.851397,accordance,185
3,chargers,cgeahrrs,4.4272676,gears,185
4,typical,typicial,4.855675,typical,185
0,sunny,Suunny,4.0798945,Sunny,186
1,throat,ThAtt,-0.5983436,Att,186
2,perfume,perfurme,4.7419868,Perfume,186
3,clone,cnole,3.8275201,Cologne,186
4,machinery,Machinary,2.2377608,Machine,186
0,control,ctnorol,4.7923384,control,187
1,earthquake,Eartquake,3.0947495,earthquake,187
2,disabled,disa^bled,3.234834,disabled,187
3,agreed,agreeed,4.7399907,agreed,187
4,const,comst,4.962174,cost,187
0,leone,lehne,0.4678943,line,188
1,katrina,(k^a!trina,-0.4700121,Katrina,188
2,façades,façadsw,1.8603606,facades,188
3,distinction,djstinction,4.6854725,distinction,188
4,occupation,o`ccu+pation,-0.54185104,occupation,188
0,johns,john/s,0.83978325,John,189
1,promptly,[romptly,3.423984,Promptly,189
2,advert,+ad`ver\t,0.57072484,Advert,189
3,appearance,apearance,4.845296,Appearance,189
4,percent,pecnret,4.351174,Pension,189
0,framework,friyaymark,0.46523577,fireworks,190
1,vector,Vektor,3.9969995,vector,190
2,trees,tryes,1.3131572,trees,190
3,vegetation,VEGITATION,-2.253372,vegetation,190
4,karl,arl,4.7453847,large,190
0,imagination,iimiatngaon,4.875408,imagination,191
1,formula,formu~la,3.4069433,formula,191
2,tournaments,tournements,4.777971,tournaments,191
3,kept,kpet,4.349615,kite,191
4,mail,mal,4.6477075,male,191
0,explanation,explaination,4.2598095,explanation,192
1,katrina,Katriona,2.3369622,Katherine,192
2,woods,wdoos,4.733534,woods,192
3,boots,bpots,0.78061527,pots,192
4,deutsche,Deutch,2.1089845,German,192
0,watch,Warch,-0.52578574,War,193
1,arlington,arlong5ob,-0.062013485,Long,193
2,remedy,remey,4.6672053,Remedy,193
3,patricia,Patrika,0.47147253,Patriot,193
4,economy,echonomy,2.2069788,Economy,193
0,pittsburgh,pit6sburgh,1.8269047,Pittsburgh,194
1,obesity,oteibsy,2.5966418,Oceans,194
2,steering,stearing,4.6681123,Steering,194
3,navigator,Navegador,0.95878714,Navigator,194
4,physiology,Phychology,2.0911355,Psychology,194
0,males,mal4s,-0.34288284,mails,195
1,carlo,csrlo,2.8324244,cars,195
2,referrals,reffereals,4.997062,real,195
3,nail,naip,-1.3431052,nap,195
4,sensitivity,s~e;nsi=tivit@y,0.5648841,sensesitive,195
0,tournaments,tornements,4.6876493,tornadoes,196
1,logical,logicUL,0.47936454,logic,196
2,sunny,Suunny,4.0798945,sunny,196
3,vacancies,vagenises,2.0856628,vaginas,196
4,whilst,Whomst,-0.42065823,whom,196
0,protocols,pgotocols,3.8704822,college,197
1,elections,electionOs,2.9748964,elections,197
2,practices,practics,3.868022,practice,197
3,spring,sprong,3.6598966,spring,197
4,opéra,opéra,3.7864375,opera,197
0,fits,fts,4.6643944,feet,198
1,privacy,privicies,2.9440222,privacy,198
2,anyway,a=nyway,0.93313926,anyway,198
3,experiencing,experiencng,4.6061587,experiencing,198
4,pittsburgh,pttgsuibrh,3.2593086,particularly,198
0,nutritional,ntritional,4.1347513,nutritional,199
1,frequencies,Fragancias,1.8774607,fragrances,199
2,coating,cating,4.8185163,"cating"" (no change)",199
3,picture,piture,3.4675066,picture,199
4,celtic,cteilc,4.7273903,cite,199
0,nitrogen,niedrigen,3.1705925,standard,200
1,patio,Patho,-2.514719,pathos,200
2,high,h~igh,1.9536695,high,200
3,photoshop,py9tosh;-,-1.3904334,psychosis,200
4,seal,sea;,-0.117446356,sea,200
0,miniature,miniatude,4.3031774,miniature,201
1,prerequisite,prerequisit,3.8039682,prerequisite,201
2,anne,anme,4.9492702,name,201
3,egyptian,Egiptian,3.2469034,Egyptian,201
4,bangkok,Bankkok,1.52668,Bangkok,201
0,cinéma,cinéma,4.2124705,cinema,202
1,hungary,hu(ngary,0.80057514,Hungary,202
2,combines,combinens,4.874993,combination,202
3,flip,flbp,-0.41622156,flub,202
4,studying,studing,4.9050374,studying,202
0,chen,",c,hen",0.7779369,chicken,203
1,mail,mai,4.4006367,may,203
2,murray,Murrey,-0.28861797,murray,203
3,modified,mkdified,3.9514058,modified,203
4,groups,grups,4.8830323,groups,203
0,venues,venu;es,1.878359,venues,204
1,parents,parnts,4.379074,parents,204
2,designs,desing,4.4229,design,204
3,allocated,allegated,1.6694672,alleged,204
4,living,.l=iving,1.2848549,.living,204
0,defence,defenace,4.4634347,defense,205
1,athletes,atheletes,4.6818137,athletes,205
2,bike,bicke,3.6345434,bick,205
3,marking,marking,4.8236785,markings,205
4,sleep,slee>p,0.9843765,sleep,205
0,federal,fefe4ql,-0.87131935,fool,206
1,meetings,mgietens,4.9067116,magicians,206
2,heel,hsel,0.9773989,shelf,206
3,patio,ptio,3.924188,point,206
4,prompt,prom0t,1.6035967,promote,206
0,cardiff,cardi&ff,1.9603076,cardiff,207
1,screens,s.creens,3.6645,screens,207
2,televisions,t_elevis)io!n|s,0.6283025,television,207
3,perfume,p'erfume,3.3357682,perfume,207
4,legislation,legislationWILDN,1.5529884,legislation,207
0,chamber,chanbwr,2.9950905,chance,208
1,contained,conyainer,2.1048222,container,208
2,costs,Cosetes,0.9288232,cosmetics,208
3,blended,blebded,2.4741976,bled,208
4,distant,dniatst,4.8712792,denied,208
0,albums,Albans,-0.21646322,Albans,209
1,skiing,"sk(i/i""n|g",-1.1786608,skinning,209
2,surgeons,surgeojs,0.9233076,surgeons,209
3,global,Glibal,-0.7331719,global,209
4,confused,cnfused,4.6642237,confused,209
0,latinas,LATINUS,-2.6254344,Latin,210
1,lightweight,$li[g.htwe(i#g?ht,-0.548433,lightweight,210
2,tablet,>t<ab%let,-0.89153796,tablet,210
3,investigations,Investigacions,3.5098197,investigations,210
4,targeted,targated,4.990745,targeted,210
0,cleveland,clevelad,4.9072237,claimed,211
1,pocket,poket,4.242113,pocket,211
2,disciplines,disciplijes,3.9834347,disciples,211
3,composite,coomispte,2.5754669,comprise,211
4,provide,pvoride,4.7873363,provide,211
0,strong,strongh,3.5215409,strength,212
1,scales,sealcs,4.2609644,seals,212
2,shipment,sienpmht,4.6322384,signal,212
3,directory,dkrectory,4.1500287,directory,212
4,scholarship,scolarship,3.506436,scholarship,212
0,linking,lnnkiig,4.6910214,ink,213
1,world,wotld,3.7908647,world,213
2,shelf,SHOULF,-1.1956283,should,213
3,group,GROWUP,-3.1087613,grow up,213
4,meetup,mrstyp,2.1071672,mistype,213
0,meta,mets,3.7939453,met,214
1,girlfriend,"g,ir""lfr~iend",1.9147382,girlfriend,214
2,arrested,arrtseed,5.0727944,artseed,214
3,german,Germen,0.14030033,German,214
4,atomic,atomiv,2.7084498,atomic,214
0,informational,=infor&matio#n~a]l,1.0119292,information,215
1,trailers,trollers,1.3635397,trolls,215
2,teaches,techos,1.3293221,tech,215
3,dutch,deutch,2.5665536,German,215
4,self,slf,4.8093853,self,215
0,networks,nethers,2.7658765,others,216
1,bill,Biel,-1.5170523,Bel,216
2,peninsula,peninsulation,3.68723,insulation,216
3,enterprises,enterprices,4.5939345,enterprises,216
4,viewpicture,viewpocture,3.5603821,viewport,216
0,scotia,sotia,3.1465428,southern,217
1,ultra,+ultra,1.663896,ultra,217
2,liability,libility,4.3255353,liability,217
3,transsexual,taunassrexl,4.8657165,tournament,217
4,hungarian,hugarian,3.445726,Hungarian,217
0,convention,conbination,1.1144122,combination,218
1,branches,/bra+n)ch`e_s,-2.816975,braces,218
2,kennedy,Kennedi,2.1786451,Kennedy,218
3,turkish,Türkish,2.2390964,Turkish,218
4,scanning,sncaning,4.864088,scanning,218
0,funds,f8nds,1.5185966,finds,219
1,wrist,wris,4.5695004,wrist,219
2,evaluated,evoluated,1.8191448,evolved,219
3,analyses,analysys,4.770406,analysis,219
4,chassis,chassi,4.7016277,chassis,219
0,felt,feelled,3.966509,felt,220
1,selecting,selectig,4.840415,selecting,220
2,occurring,[[occursing,1.9062091,occurring,220
3,operate,operattion,0.09465247,operation,220
4,ronald,ronald,4.9250255,Ronald,220
0,limits,oimits,1.1777282,limits,221
1,analyze,analyse,4.681503,analyze,221
2,souls,xouls,2.4843612,souls,221
