,idx,clean,perturbed,predicted,batch
1,756,intentions,intentionx,intention,151
2,757,rows,.rows,rows,151
3,758,wasserstein,"wa*s]se)r""stei?n",washer,151
4,759,discouraging,dgriioscuang,dripping,151
0,760,allowed,allo-wed,allowed,152
1,761,continue,contnue,continue,152
2,762,shalit,sh!al.it,shield,152
3,763,backtrack,bcrkaatck,broken,152
4,764,unveil,unve8l,unveil,152
0,765,transfomer,ransfomer,transformer,153
1,766,important,intramopt,intramotiv,153
2,767,certain,cer+tain,certain,153
3,768,based,@based,based,153
4,769,formed,ormed,formed,153
0,770,recent,rneect,connect,154
1,771,planned,plnnaed,planned,154
2,772,process,psrcoes,processes,154
3,773,ipms,imps,impact,154
4,774,dimensional,daonseinmil,domain,154
0,775,cluster,cljster,class,155
1,776,second,soecnd,send,155
2,777,effects,effcts,effects,155
3,778,perfect,perfet,perfect,155
4,779,letellier,lielleter,letter,155
0,780,ineffective,inerfechice,inference,156
1,781,required,equired,required,156
2,782,model,modle,model,156
3,783,focus,f+oc~u.s,focus,156
4,784,lamost,loasmt,loss,156
0,785,created,creatd,created,157
1,786,factor,fsctlr,controller,157
2,787,cosmological,cmolicoasgol,commercial,157
3,788,serial,ser(i:al,serial,157
4,789,examples,+examples,example,157
0,790,singularity,;sing/ularity,singularity,158
1,791,financial,financal,financial,158
2,792,manipulations,mniaaptinulos,miniature,158
3,793,representations,represfnta6ions,representations,158
4,794,explain,expain,explain,158
0,795,transport,trnsport,transport,159
1,796,core,c~o(re,core,159
2,797,properties,p#r)op+ert`ies,properties,159
3,798,regression,r@e%g'ress!ion,regression,159
4,799,linearly,lnariley,clearly,159
0,800,spatial,saapitl,sapphire,160
1,801,leaks,)lea^k/s,leak,160
2,802,scenarios,|scena(rio]s,scenes,160
3,803,complexity,complex%ity,complexity,160
4,804,large,lgare,large,160
0,805,give,gve,give,161
1,806,structural,sutrtarcul,strictly,161
2,807,using,usng,using,161
3,808,latency,&late[nc<y,and late,161
4,809,related,retaeld,retail,161
0,810,local,>lo!ca%l,local,162
1,811,towards,torwards,towards,162
2,812,alternative,aternative,alternative,162
3,813,groups,gpuros,gurus,162
4,814,future,fututure,future,162
0,815,detection,detectio,detect,163
1,816,mass,mwss,mass,163
2,817,operating,opeating,operating,163
3,818,approximating,ap[p[r!oxi?ma)ting,applying,163
4,819,groups,roups,groups,163
0,820,operational,opérational,operation,164
1,821,well,wlel,well,164
2,822,validated,vlidated,validated,164
3,823,leverages,>leve(ra'ges,levels,164
4,824,zero,|ze/ro,zero,164
0,825,larger,la4ger,larger,165
1,826,property,propert,proper,165
2,827,times,tmeis,times,165
3,828,partial,partoal,partial,165
4,829,axisymmetric,arstmmexiiyc,astronomy,165
0,830,achieves,wvhieves,thieves,166
1,831,used,usee,see,166
2,832,policy,po{l#i)cy,policy,166
3,833,gpt4,gtp4,grip,166
4,834,teams,teans,teens,166
0,835,clearance,cleara)nce,clarity,167
1,836,emanating,emansting,esteem,167
2,837,broad,boad,board,167
3,838,seen,een,bee,167
4,839,small,{sma'l+l,small,167
0,840,assume,assuke,suck,168
1,841,multiphase,multipha(se,multiply,168
2,842,interactions,iteractions,interactions,168
3,843,technique,techinique,technique,168
4,844,density,dtesniy,density,168
0,845,differential,diaeirfetnfl,fleet,169
1,846,based,ba-sed,base,169
2,847,versions,verions,versions,169
3,848,detecting,de:tect%ing,detecting,169
4,849,scarcity,sarcity,security,169
0,850,paradigm,",paradi_g}m",paradigm,170
1,851,resolution,fesolution,solution,170
2,852,wide,wdie,wide,170
3,853,speech,speec,speech,170
4,854,retrieval,retrievl,retrieve,170
0,855,achieve,achiee,achieve,171
1,856,known,nown,known,171
2,857,hydrogen,hyvrogen,hydrogen,171
3,858,large,lgare,leg,171
4,859,cost,csot,cost,171
0,860,expressed,expressd,expressed,172
1,861,entering,enterinf,entering,172
2,862,specific,s=pecific,specific,172
3,863,stationary,statlonary,statutory,172
4,864,interaction,intera?cti/on,interaction,172
0,865,training,traning,training,173
1,866,pairwise,pairwse,pairs,173
2,867,background,"b<a]ck;g,ro&u.nd",background,173
3,868,optimization,omipitioatzn,competition,173
4,869,proposed,p[ropose^d,propose,173
0,870,provide,poivrde,pocket,174
1,871,greater,gaeertr,garter,174
2,872,frequency,frequ~ency,frequency,174
3,873,learnable,llbrnaeae,label,174
4,874,created,createad,created,174
0,875,code,cdoe,code,175
1,876,possess,:poss{ess,possess,175
2,877,control,co!ntrol,control,175
3,878,perception,perceptin,perception,175
4,879,demonstrate,)demon#s-trat.e,demonstrate,175
0,880,smooth,mooth,smooth,176
1,881,hindered,-hindered,hindered,176
2,882,lead,laed,lead,176
3,883,mass,mwss,mass,176
4,884,publicly,(publi&cly,publicly,176
0,885,unmet,unet,unit,177
1,886,direction,directcion,direction,177
2,887,process,|proc?e@ss,process,177
3,888,enzymes,enaymes,names,177
4,889,typical,tipic,typical,177
0,890,effectively,effectly,effect,178
1,891,instruction,i.ns&t/ru.ction,instruction,178
2,892,subdivision,su*b@d)iv#ision,subdivision,178
3,893,often,oftten,often,178
4,894,commutation,comutation,computation,178
0,895,benchmark,benchma\rk,mark,179
1,896,segmentation,saotgtieemnn,giant,179
2,897,inequality,ineqality,equality,179
3,898,effective,eicffvete,effect,179
4,899,advfooler,advfoolef,fool,179
0,900,however,~ho*weve^r,hope,180
1,901,among,anmog,animal,180
2,902,holds,hlds,holds,180
3,903,account,acc>o~unt,account,180
4,904,degree,Degreee,degree,180
0,905,classical,csaslaicl,castle,181
1,906,improve,enprove,improve,181
2,907,coupling,cilupong,cupboard,181
3,908,passing,pas=sin`g,singing,181
4,909,discussed,decsssiud,decorate,181
0,910,results,{res[ults,results,182
1,911,tensor,ten!sor,sensor,182
2,912,dedicated,`d`edicate:d,dedicate,182
3,913,ansatz,ahsatz,hasht,182
4,914,designed,denisged,denied,182
0,915,whether,wetehhr,weather,183
1,916,forces,fo%rc!e&s,force,183
2,917,planner,plnaenr,planer,183
3,918,work,wor,word,183
4,919,since,sience,science,183
0,920,dark,drak,dragon,184
1,921,topological,topologcal,topological,184
2,922,role,rle,role,184
3,923,dictate,dictae,dictionary,184
4,924,emphasise,epmiasshe,epic massage,184
0,925,based,bassed,based,185
1,926,produce,:pr#od#u^ce,produce,185
2,927,exercise,"exerc""i/se",exercise,185
3,928,unbind,u)nbind,unbind,185
4,929,better,b#ette]r,better,185
0,930,years,yares,years,186
1,931,notion,=not|i}o*n,intention,186
2,932,fully,flluy,fly,186
3,933,partonic,px4ronic,physical,186
4,934,purely,purey,pure,186
0,935,reduce,rducee,reduce,187
1,936,theories,teeriohs,terrors,187
2,937,small,sm'all,small,187
3,938,measurements,meas8rements,measurements,187
4,939,requires,equires,requires,187
0,940,conserved,conserve]d,conserved,188
1,941,collider,collicer,collie,188
2,942,sample,<sam$pl!e,sample,188
3,943,compare,c<o)mpare,compare,188
4,944,outwards,oitdards,outards,188
0,945,compared,compaed,competed,189
1,946,evolutionary,euitovnalory,extraordinary,189
2,947,large,lgare,large,189
3,948,events,evntes,events,189
4,949,unique,nique,unique,189
0,950,solving,snlivog,live,190
1,951,onsite,ontise,once,190
2,952,produce,prouce,produce,190
3,953,target,traget,target,190
4,954,baseline,ba`s[e{l~i]ne,baseline,190
0,955,future,frutue,fruit,191
1,956,predominantly,pr^edom+in}antly,prematurely,191
2,957,developing,?deve;loping,developing,191
3,958,campaign,compain,complain,191
4,959,like,l@ik^e,like,191
0,960,characterization,characterizztion,characterization,192
1,961,required,Requered,required,192
2,962,precision,'recision,precision,192
3,963,within,wtiihn,within,192
4,964,paper,papper,paper,192
0,965,electroweak,el(e/ctro{we/ak,electrocute,193
1,966,misaligned,mi+s{alig!n<ed,missile,193
2,967,example,exam!p~le,example,193
3,968,nash,"@nas,h",nash,193
4,969,galerkin,gklaerin,glaring,193
0,970,neighboring,neighbo`r$ing,neighboring,194
1,971,widely,wiely,wily,194
2,972,scalars,salas,salsa,194
3,973,result,esult,result,194
4,974,jwst,jws{t,just,194
0,975,introduces,"intr?oduc,es",introduces,195
1,976,nevertheless,evertheless,nevertheless,195
2,977,implement,ieemlpnmt,imagine,195
3,978,trace,tr]ace,trace,195
4,979,strength,"stren""gt^h",strength,195
0,980,referred,reerred,read,196
1,981,frenkel,fkerenl,fernel,196
2,982,predicted,pritecedd,preceded,196
3,983,equivariance,eqivariance,equivalence,196
4,984,advantages,adanage,danger,196
0,985,called,celald,cell,197
1,986,optical,opical,optical,197
2,987,circuits,dircuits,circuits,197
3,988,quantity,quantit,quantity,197
4,989,outputs,otputs,outputs,197
0,990,environments,environmemts,environments,198
1,991,arises,a#ris%e~s,arises,198
2,992,effectiveness,efsitnvefeces,facilities,198
3,993,chance,cnhcae,chain,198
4,994,achievable,a'chie=vable,achievable,198
0,995,cleanest,clexmeat,cleanse,199
1,996,function,fu?nct<io~n,function,199
2,997,spontaneous,sp<o_ntan!eou_s,spontaneous,199
3,998,scalable,wcalable,scalable,199
4,999,straightforward,",st{raig,h,tfo.rward",straightforward,199
0,1000,magnitude,mditanuge,muddle,200
1,1001,symmetric,ymmetric,symmetric,200
2,1002,terms,trms,terms,200
3,1003,understanding,understandig,understanding,200
4,1004,according,anirdoccg,incredible,200
0,1005,reveal,raveel,ravel,201
1,1006,identifying,idenyifyinv,identify,201
2,1007,achieved,"a""chieved",achieve,201
3,1008,elucidate,~elu=c$ida-te,elephant,201
4,1009,alaoui,auoali,alloy,201
0,1010,consensus,consen`sus,consensus,202
1,1011,unobserved,unobservd,observed,202
2,1012,altogether,altogethe*r,together,202
3,1013,production,produ`ct/ion,production,202
4,1014,carefully,celrafuly,clearly,202
0,1015,future,fruute,fruit,203
1,1016,singlet,dinglet,dingle,203
2,1017,relaxed,}rela{xed,relaxed,203
3,1018,provide,prvide,provide,203
4,1019,insights,isights,insights,203
0,1020,precision,precisi{on,precision,204
1,1021,types,tpyes,types,204
2,1022,adaptive,avaptive,adaptive,204
3,1023,spatial,s|pat~i[al,spatial,204
4,1024,runs,rnus,runs,204
0,1025,testing,testnig,testing,205
1,1026,evaluate,`evaluate,evaluate,205
2,1027,compelling,compeling,compelling,205
3,1028,reveals,re'vea+l|s,reveal,205
4,1029,learning,Learnig,learning,205
0,1030,easily,@e%asily,easily,206
1,1031,wide,wde,wide,206
2,1032,research,researc,research,206
3,1033,scattering,cattering,chattering,206
4,1034,heterogeneity,herieeoengtty,hieroglyphic,206
0,1035,dense,dnse,dance,207
1,1036,random,/random,random,207
2,1037,rank,ank,ankle,207
3,1038,capabilities,capabilties,capabilities,207
4,1039,establishing,es`ta:b`lish+i#ng,establishing,207
0,1040,combine,combinw,combine,208
1,1041,guidelines,guideins,guidance,208
2,1042,learning,lannreig,lantern,208
3,1043,electric,el)ectric,electric,208
4,1044,must,'must,must,208
0,1045,computation,compuation,computation,209
1,1046,cold,clod,cloud,209
2,1047,increase,incerasing,increasing,209
3,1048,concepts,cojcepgs,coins,209
4,1049,many,mnay,many,209
0,1050,partial,paaitrl,parallel,210
1,1051,constants,onstants,constants,210
2,1052,compact,compac,compact,210
3,1053,nuclear,nlecaur,clever,210
4,1054,tighter,tigher,tighter,210
0,1060,relative,rlative,relative,212
1,1061,ranging,rgnniag,ignorant,212
2,1062,guide,gu@id'e,guided,212
3,1063,graph,{grap$h,graph,212
4,1064,weakened,deqkened,decreased,212
0,1065,vibrant,vib?rant,vibrant,213
1,1066,analytically,anlytically,analytically,213
2,1067,succeed,succ%e<ed,succeeded,213
3,1068,oxidation,"o{x|id*ati""on",orientation,213
4,1069,advantages,atagdnvaes,attention,213
0,1070,luminescence,lumnescene,scene,214
1,1071,zero,ze^ro,zero,214
2,1072,suffers,sfrefus,refuse,214
3,1073,high,hgih,high,214
4,1074,detected,detecte,detect,214
0,1075,algorithm,algorith,algorithm,215
1,1076,damped,daempd,demand,215
2,1077,without,w>i)th~ou*t,without,215
3,1078,similarities,similiarities,similarities,215
4,1079,highest,h|ighest,highest,215
0,1080,polarization,;olarisation,orientation,216
1,1081,enhances,eeacnnhs,eccentric,216
2,1082,call,c)all,call,216
3,1083,bilinear,bilin;ea_r,billiard,216
4,1084,opens,oens,ones,216
0,1085,cubic,_cubi=c,cube,217
1,1086,scene,s(c-ene,scene,217
2,1087,focused,fcused,focused,217
3,1088,using,usnig,sign,217
4,1089,experimentally,expe_ri{ment}all#y,experimentally,217
0,1090,nonuniform,onuniform,uniform,218
1,1091,intelligent,Intilligent,intelligent,218
2,1092,designed,dsigned,designed,218
3,1093,directional,irectional,directional,218
4,1094,label,lable,label,218
0,1095,challenges,callenges,challenges,219
1,1096,empirically,"empir%ical,l|y",empirical,219
2,1097,found,foud,found,219
3,1098,concerns,concens,consensus,219
4,1099,planck,pcanlk,plank,219
0,1100,sparsification,sapiioistarcfn,science,220
1,1101,power,pwoer,power,220
2,1102,shred,srhed,shed,220
3,1103,first,firt,first,220
4,1104,environment,envionment,environment,220
0,1105,attention,attenion,attention,221
1,1106,single,sgline,signature,221
2,1107,fits,ftis,fish,221
3,1108,screening,screenin,screening,221
4,1109,encryption,encyption,encryption,221
0,1110,explore,epxrole,explore,222
1,1111,despite,d|espite,despite,222
2,1112,vehicle,ehicle,vehicle,222
3,1113,sequence,sequnc,sequence,222
4,1114,assess,asess,assess,222
0,1115,stra,srta,start,223
1,1116,angular,analugr,analog,223
2,1117,zeta,ze[ta,seat,223
3,1118,project,projet,project,223
4,1119,receiver,r$eceive!r,receive,223
0,1120,complexity,comp$le`xity,complexity,224
1,1121,reconnects,reconnets,connects,224
2,1122,include,indclue,include,224
3,1123,discrete,discrets,discreet,224
4,1124,vice,vcie,view,224
0,1125,first,1st,first,225
1,1126,version,vfesion,vision,225
2,1127,state,~stat.e,state,225
3,1128,established,ebleshiatsd,blessings,225
4,1129,compared,ompare,compare,225
0,1130,overall,Overwall,Overall,226
1,1131,challenges,calleges,Calls,226
2,1132,test,te{st,Test,226
3,1133,architecture,arch%ite<ctu%r.e,Architecture,226
4,1134,added,"""add\e&d",Added,226
0,1135,remote,rem[o=te,remote,227
1,1136,semantics,senantics,sensible,227
2,1137,full,fuul,full,227
3,1138,pursuit,poursuit,pursuit,227
4,1139,suggested,suggeted,suggested,227
0,1140,effective,ef-fe)ct_iv&e,effective,228
1,1141,linearly,lnrialey,linearly,228
2,1142,model,modle,model,228
3,1143,crucial,criuacl,crucial,228
4,1144,quantum,"qua:ntu""m",quantity,228
0,1145,correspondence,ceonnorsprdece,conspersede,229
1,1146,standard,stanard,standard,229
2,1147,furthermore,furherore,furthermore,229
3,1148,reproduce,reroduce,reduce,229
4,1149,properties,propertys,properties,229
0,1150,investigate,iasegnttvie,integrate,230
1,1151,research,rsaeecrh,research,230
2,1152,regime,$r+egi.me,regime,230
3,1153,optimal,optial,optional,230
4,1154,sensors,s^ensors,sensors,230
0,1155,give,gvie,give,231
1,1156,visualise,visualis,visual,231
2,1157,show,-show,show,231
3,1158,fast,fa^st,fast,231
4,1159,also,aslo,slow,231
0,1160,emission,demission,commission,232
1,1161,swiftly,swi?ftly,swiftly,232
2,1162,components,componen=ts,components,232
3,1163,technology,echnology,technology,232
4,1164,reporting,eporting,reporting,232
0,1165,effectively,effecively,effectively,233
1,1166,latter,lttear,tear,233
2,1167,parts,ptars,stars,233
3,1168,incorporates,incor[orates,incorporates,233
4,1169,decade,decde,decode,233
0,1170,eccentricity,eccentriclty,eccentricity,234
1,1171,bidirectional,bidirectiona,bidirectional,234
2,1172,could,could't,couldn't,234
3,1173,text,txt,text,234
4,1174,channels,chlneans,channels,234
0,1175,explain,.e/x/p)l!ain,plain,235
1,1176,still,sltil,still,235
2,1177,larger,arger,larger,235
3,1178,platform,patrolfm,formula,235
4,1179,finite,finie,fine,235
0,1180,appearances,a'peatances,appearances,236
1,1181,etal,eta)l,letter,236
2,1182,complexity,complexty,complexity,236
3,1183,chosen,cheosn,chosen,236
4,1184,approximations,artanxooppmiis,artichoke,236
0,1185,across,>ac;ros=s,cars,237
1,1186,moduli,mouli,mule,237
2,1187,respectively,rpeivetcelsy,perpetually,237
3,1188,functional,functioal,functional,237
4,1189,energy,"e,n(er>gy",energy,237
0,1190,discretization,drcietizaotsin,describe,238
1,1191,simulation,slimuoaitn,slim,238
2,1192,physical,phys#ical,physical,238
3,1193,sufficiently,sufvjciently,sufficiently,238
4,1194,certain,"certa,in",certain,238
0,1195,question,qtiuoesn,quotes,239
1,1196,demonstrate,demonstatrate,demonstrate,239
2,1197,difficult,dif>ficu%l=t,difficult,239
3,1198,provide,prvide,provide,239
4,1199,order,rder,order,239
0,1200,distribution,Distribushion,distribution,240
1,1201,without,ithout,without,240
2,1202,quantity,qua!ntity,quantity,240
3,1203,increased,incresed,increased,240
4,1204,equilateral,.e|qui-l;ater*al,equilateral,240
0,1205,changes,cngeahs,changes,241
1,1206,villadelprat,vil/lade$l~pr'at,villain,241
2,1207,vanilla,%van[illa,vanilla,241
3,1208,spin,spn,spin,241
4,1209,recently,Recentally,recently,241
0,1210,highly,hi}gh]ly,highly,242
1,1211,approaches,aeophacprs,ephemeral,242
2,1212,paper,pa-per,paper,242
3,1213,process,"p~r^o#ce,ss",process,242
4,1214,sensing,ssnneig,snowy,242
0,1215,complementary,cmoeprtnlemay,comprehend,243
1,1216,using,)using,using,243
2,1217,environment,einrennomvt,inferno,243
3,1218,webs,wbs,waves,243
4,1219,improve,irmpvoe,impove,243
0,1220,find,fi*nd,find,244
1,1221,trajectories,trqjectories,trajectories,244
2,1222,running,rinnung,ring,244
3,1223,framework,fowrmraek,formake,244
4,1224,introduce,^in!tr~oduc@e,introduce,244
0,1225,arrive,arrie,array,245
1,1226,lines,lin!es,lines,245
2,1227,line,"li""ne",line,245
3,1228,understand,un%d[er-sta\nd,understand,245
4,1229,approximate,"app)ro\x!im;at""e",approximate,245
0,1230,centroid,cotrneid,corrected,246
1,1231,tewari,tewar,tree,246
2,1232,instanton,i/n`stant(on,instant,246
3,1233,fano,rano,rain,246
4,1234,probes,peobrs,popers,246
0,1235,pattern,paytern,pattern,247
1,1236,information,infiamtroon,inflammation,247
2,1237,systems,systes,systems,247
3,1238,normal,norml,normal,247
4,1239,inner,lnner,inner,247
0,1240,insights,insghts,insights,248
1,1241,outperforms,"o,ut?p_erforms",outperforms,248
2,1242,implies,mplies,implies,248
3,1243,crutch,ccturh,truth,248
4,1244,outperforms,oertuofpmrs,performers,248
0,1245,helps,hleps,helps,249
1,1246,targeted,tegaretd,tigered,249
2,1247,analysis,analisis,analysis,249
3,1248,projects,projets,projects,249
4,1249,demonstrate,dtemrtnsoae,demonstration,249
0,1250,costs,cstos,costs,250
1,1251,detection,detction,detection,250
2,1252,plausible,plauible,playable,250
3,1253,recovers,recocers,recorders,250
4,1254,position,p[osit'ion,position,250
0,1255,sensitivity,stnsvetiiiy,stunning,251
1,1256,graphs,graphes,grades,251
2,1257,inattentive,*in^atten&ti#v$e,inattentive,251
3,1258,developed,Devoleped,developed,251
